   AWS  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB WW WW WW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
722280 13876 200301161736 210   7 ***  28 OVC * * *  2.5 63 ** ** *   39   32 ****** 30.00 ****** *** ***  0.03 ***** ***** ***** ** 
722280 13876 200301161753 290  17  28  28 OVC * * *  2.5 61 ** ** *   40   32 1017.2 30.03 ******  42  34  0.05  0.06 ***** ***** ** 
722280 13876 200301161809 280  10 ***  27 OVC * * *  2.5 61 ** ** *   39   32 ****** 30.02 ****** *** ***  0.02 ***** ***** ***** ** 
722280 13876 200301161827 240   7 ***  25 OVC * * *  2.5 61 ** ** *   41   32 ****** 30.00 ****** *** ***  0.04 ***** ***** ***** ** 
722280 13876 200301161853 220   9 ***  16 OVC * * *  1.5 61 ** ** *   41   31 1015.6 29.99 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301161905 220   8 ***  16 OVC * * *  1.5 61 ** ** *   41   32 ****** 29.98 ****** *** ***  0.01 ***** ***** ***** ** 
722280 13876 200301161922 230   9 ***   5 OVC * * *  1.5 61 ** ** *   41   32 ****** 29.98 ****** *** ***  0.02 ***** ***** ***** ** 
722280 13876 200301161938 240   9 ***   4 *** * * * **** 00 ** ** * **** **** ****** ***** ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301161953 230  11 ***   4 *** * * * **** 00 ** ** * **** **** 1015.5 ***** ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301162000 230  12 ***   6 *** * * *  0.8 61 45 ** *   41   39 1015.5 29.98 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301162034 240   8 ***   4 OVC * * *  2.0 10 ** ** *   43   39 ****** 29.99 ****** *** ***  0.01 ***** ***** ***** ** 
722280 13876 200301162053 270  14 ***   6 OVC * * *  3.0 45 10 ** *   44   42 1016.1 30.00 ****** *** ***  0.10 ***** *****  0.12 ** 
722280 13876 200301162127 270  13 ***  13 OVC * * * 10.1 00 ** ** *   45   43 ****** 30.00 ****** *** ***     T ***** ***** ***** ** 
722280 13876 200301162131 280  13 ***  15 OVC * * * 10.1 00 ** ** *   45   43 ****** 30.00 ****** *** ***     T ***** ***** ***** ** 
722280 13876 200301162138 280  11 ***  12 OVC * * * 10.1 00 ** ** *   45   43 ****** 30.01 ****** *** ***     T ***** ***** ***** ** 
722280 13876 200301162153 280  14 ***  17 BKN * * * 10.0 00 ** ** *   44   41 1016.3 30.01 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301162225 270  13 ***  36 OVC * * * 10.1 00 ** ** *   45   41 ****** 30.02 ****** *** ***     T ***** ***** ***** ** 
722280 13876 200301162253 290  15  23  27 OVC * * * 10.0 00 ** ** *   43   40 1017.1 30.03 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301162353 320  18  28  13 OVC * * *  5.0 61 45 10 *   40   37 1018.3 30.07 ******  44  40  0.01  0.13 ***** ***** ** 
722280 13876 200301170020 290  11 ***  16 OVC * * * 10.1 00 ** ** *   37   36 ****** 30.07 ****** *** ***     T ***** ***** ***** ** 
722280 13876 200301170041 310  15 ***  14 OVC * * *  7.0 00 ** ** *   37   36 ****** 30.08 ****** *** ***     T ***** ***** ***** ** 
722280 13876 200301170053 300  15  24  14 OVC * * * 10.0 00 ** ** *   37   34 1019.1 30.09 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301170153 310  16 ***  10 OVC * * *  5.0 45 10 ** *   35   32 1020.1 30.12 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301170253 320  14  23  10 OVC * * *  4.0 45 10 ** *   34   31 1020.8 30.14 ****** *** ***  0.00 ***** *****     T ** 
722280 13876 200301170353 310  20  25  14 OVC * * *  4.0 45 10 ** *   32   28 1021.7 30.16 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301170453 320  18  24  10 OVC * * *  4.0 45 10 ** *   31   27 1022.5 30.18 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301170553 330  16  21  16 OVC * * *  4.0 05 ** ** *   30   24 1022.9 30.20 ******  40  30  0.00  0.00 ***** ***** ** 
722280 13876 200301170700 320  16 ***  22 *** * * * 10.0 ** ** ** *   29   21 1023.8 30.22 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301170800 340  14 ***  25 *** * * * 10.0 ** ** ** *   29   21 1024.1 30.23 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301170853 330  14 ***  25 OVC * * * 10.0 00 ** ** *   29   21 1024.3 30.24 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301170953 350  15 ***  23 OVC * * * 10.0 00 ** ** *   28   20 1024.3 30.24 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301171053 340  16 ***  25 OVC * * * 10.0 00 ** ** *   28   19 1025.5 30.28 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301171153 350  13 ***  27 OVC * * * 10.0 00 ** ** *   27   19 1026.0 30.29 ******  30  27  0.00 *****  0.19 ***** ** 
722280 13876 200301171253 350   9 ***  27 OVC * * * 10.0 00 ** ** *   27   18 1026.7 30.30 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301171303 340   8 ***  32 OVC * * * 10.1 00 ** ** *   27   18 ****** 30.30 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301171342 310   9 ***  26 OVC * * * 10.1 00 ** ** *   28   19 ****** 30.32 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301171353 320   9 ***  26 OVC * * * 10.0 00 ** ** *   28   20 1027.2 30.32 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301171412 350  10 ***  31 OVC * * * 10.1 00 ** ** *   28   18 ****** 30.32 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301171437 320   8 ***  28 OVC * * * 10.1 00 ** ** *   28   18 ****** 30.33 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301171453 320  10 ***  28 OVC * * * 10.0 00 ** ** *   28   17 1027.7 30.34 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301171544 320   9 *** 722 SCT * * * 10.1 00 ** ** *   28   18 ****** 30.34 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301171553 330  10 *** 722 SCT * * * 10.0 00 ** ** *   30   17 1027.9 30.34 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301171653 330   8 *** 722 SCT * * * 10.0 00 ** ** *   31   13 1027.7 30.34 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301171753 300  10 *** 722 CLR * * * 10.0 00 ** ** *   32   12 1027.1 30.32 ******  33  27  0.00 ***** ***** ***** ** 
722280 13876 200301171853 280  12 *** 722 CLR * * * 10.0 00 ** ** *   34   11 1026.4 30.30 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301171953 340  10 *** 722 CLR * * * 10.0 00 ** ** *   35   10 1026.0 30.29 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301172053 290  14 *** 722 CLR * * * 10.0 00 ** ** *   36   10 1026.2 30.30 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301172153 290  16  19 722 CLR * * * 10.0 00 ** ** *   35    8 1026.6 30.30 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301172253 320  13 *** 722 CLR * * * 10.0 00 ** ** *   33    6 1026.7 30.31 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301172353 310   9 *** 722 CLR * * * 10.0 00 ** ** *   31    6 1027.3 30.32 ******  36  31  0.00 ***** ***** ***** ** 
722280 13876 200301180053 320   9 *** 722 CLR * * * 10.0 00 ** ** *   30    5 1027.7 30.33 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301180153 350   8 *** 722 CLR * * * 10.0 00 ** ** *   27    6 1028.1 30.35 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301180253 360   5 *** 722 CLR * * * 10.0 00 ** ** *   23    9 1028.2 30.34 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301180353 350   5 *** 722 CLR * * * 10.0 00 ** ** *   23    8 1028.3 30.35 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301180453 360   5 *** 722 CLR * * * 10.0 00 ** ** *   22    9 1027.8 30.33 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301180553 010   6 *** 722 CLR * * * 10.0 00 ** ** *   20   10 1027.3 30.32 ******  31  20  0.00 ***** ***** ***** ** 
722280 13876 200301180653 360   6 *** 722 CLR * * * 10.0 00 ** ** *   19   11 1027.2 30.32 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301180753 360   3 *** 722 CLR * * * 10.0 00 ** ** *   18   10 1027.2 30.32 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301180853 ***   0 *** 722 CLR * * * 10.0 00 ** ** *   17   11 1027.0 30.31 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301180953 ***   0 *** 722 CLR * * * 10.0 00 ** ** *   17   10 1026.6 30.30 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301181053 ***   0 *** 722 CLR * * * 10.0 00 ** ** *   17   10 1026.9 30.31 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301181153 ***   0 *** 722 CLR * * * 10.0 00 ** ** *   14   10 1027.1 30.31 ******  20  14  0.00 ***** ***** ***** ** 
722280 13876 200301181253 ***   0 *** 722 CLR * * * 10.0 00 ** ** *   15   10 1027.0 30.31 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301181353 250   5 *** 722 CLR * * * 10.0 00 ** ** *   18   12 1027.3 30.32 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301181453 ***   0 *** 722 CLR * * * 10.0 00 ** ** *   21   12 1027.4 30.32 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301181553 230   8 *** 722 CLR * * * 10.0 00 ** ** *   25    9 1027.0 30.31 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301181653 240   7 *** 722 CLR * * * 10.0 00 ** ** *   27    6 1026.6 30.30 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301181753 240  10 *** 722 CLR * * * 10.0 00 ** ** *   30    7 1025.0 30.25 ******  30  14  0.00 ***** ***** ***** ** 
722280 13876 200301181853 260  12  17 722 SCT * * * 10.0 00 ** ** *   33    6 1023.9 30.22 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301181953 240  10  17 722 SCT * * * 10.0 00 ** ** *   35    5 1022.9 30.19 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301182053 240   9 *** 722 SCT * * * 10.0 00 ** ** *   36    6 1022.6 30.18 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301182153 240  12 *** 722 SCT * * * 10.0 00 ** ** *   36    6 1022.3 30.17 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301182253 260  12 ***  60 BKN * * * 10.0 00 ** ** *   37    7 1022.3 30.18 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301182353 250   8 *** 722 SCT * * * 10.0 00 ** ** *   35    8 1022.8 30.19 ******  37  30  0.00 ***** ***** ***** ** 
722280 13876 200301190053 240   7 ***  65 BKN * * * 10.0 00 ** ** *   36    9 1022.9 30.19 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301190153 260   7 ***  60 OVC * * * 10.0 00 ** ** *   36   10 1023.7 30.21 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301190253 280   8 ***  65 OVC * * * 10.0 00 ** ** *   36   11 1024.0 30.22 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301190353 280   7 ***  60 BKN * * * 10.0 00 ** ** *   35   11 1024.2 30.23 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301190453 360   6 ***  55 BKN * * * 10.0 00 ** ** *   31   16 1024.9 30.25 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301190553 ***   0 *** 722 CLR * * * 10.0 00 ** ** *   29   18 1024.6 30.24 ******  36  29  0.00 ***** ***** ***** ** 
722280 13876 200301190653 ***   0 *** 722 CLR * * * 10.0 00 ** ** *   27   18 1025.3 30.26 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301190753 ***   0 *** 722 CLR * * * 10.0 00 ** ** *   26   18 1025.5 30.27 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301190853 ***   0 *** 722 CLR * * * 10.0 00 ** ** *   25   19 1026.2 30.29 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301190953 260   6 *** 722 CLR * * * 10.0 00 ** ** *   27   19 1027.0 30.31 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301191053 ***   0 *** 722 CLR * * * 10.0 00 ** ** *   25   18 1027.4 30.33 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301191153 ***   0 *** 722 CLR * * * 10.0 00 ** ** *   25   17 1027.8 30.34 ******  29  24  0.00 ***** ***** ***** ** 
722280 13876 200301191253 ***   0 *** 722 CLR * * * 10.0 00 ** ** *   22   17 1028.1 30.35 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301191353 250   6 *** 722 CLR * * * 10.0 00 ** ** *   28   19 1029.2 30.38 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301191453 240   6 *** 722 CLR * * * 10.0 00 ** ** *   30   20 1029.6 30.39 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301191553 ***   6 *** 722 CLR * * * 10.0 00 ** ** *   34   18 1030.0 30.40 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301191653 260   8 *** 722 CLR * * * 10.0 00 ** ** *   37   17 1029.4 30.39 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301191753 260   8 *** 722 CLR * * * 10.0 00 ** ** *   39   15 1028.5 30.36 ******  40  22  0.00 ***** ***** ***** ** 
722280 13876 200301191853 280  12 *** 722 CLR * * * 10.0 00 ** ** *   43   13 1027.6 30.34 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301191953 270  13 *** 722 CLR * * * 10.0 00 ** ** *   45   15 1026.5 30.30 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301192053 260  10 *** 722 CLR * * * 10.0 00 ** ** *   47   14 1026.6 30.31 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301192153 230  10 *** 722 CLR * * * 10.0 00 ** ** *   46   15 1026.2 30.30 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301192253 220   9 *** 722 CLR * * * 10.0 00 ** ** *   45   15 1025.7 30.28 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301192353 220   8 *** 722 CLR * * * 10.0 00 ** ** *   41   16 1025.8 30.28 ******  47  40  0.00 ***** ***** ***** ** 
722280 13876 200301200053 200   8 *** 722 CLR * * * 10.0 00 ** ** *   41   17 1025.6 30.27 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301200200 220   9 *** 722 *** * * * 10.0 ** ** ** *   41   18 1025.3 30.27 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301200253 220   8 *** 722 CLR * * * 10.0 00 ** ** *   41   18 1025.3 30.27 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301200353 230  10  18 722 CLR * * * 10.0 00 ** ** *   43   17 1024.9 30.26 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301200453 230  10 *** 722 CLR * * * 10.0 00 ** ** *   44   17 1024.4 30.25 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301200553 230   9 *** 722 CLR * * * 10.0 00 ** ** *   44   19 1023.9 30.23 ******  44  40  0.00 ***** ***** ***** ** 
722280 13876 200301200653 240  10 *** 722 CLR * * * 10.0 00 ** ** *   44   19 1023.3 30.22 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301200753 240   6 *** 722 CLR * * * 10.0 00 ** ** *   42   22 1023.3 30.22 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301200900 240   8 *** 722 *** * * * 10.0 ** ** ** *   42   24 1023.4 30.22 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301200953 240  10 *** 722 CLR * * * 10.0 00 ** ** *   41   25 1023.8 30.23 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301201053 230   9 *** 722 CLR * * * 10.0 00 ** ** *   40   27 1024.1 30.24 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301201153 240   8 *** 722 CLR * * * 10.0 00 ** ** *   41   29 1024.2 30.24 ******  44  39  0.00 ***** ***** ***** ** 
722280 13876 200301201253 240   9 *** 722 SCT * * * 10.0 00 ** ** *   41   32 1024.1 30.24 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301201353 230   7 ***  69 BKN * * * 10.1 00 ** ** *   43   34 1024.4 30.25 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301201400 230   7 ***  70 BKN * * * 10.0 00 ** ** *   42   33 1024.4 30.25 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301201432 240   9 ***  31 BKN * * * 10.1 00 ** ** *   43   34 ****** 30.26 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301201453 230   8 ***  32 BKN * * * 10.0 00 ** ** *   45   35 1025.0 30.26 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301201553 250  10 ***  24 BKN * * * 10.0 00 ** ** *   48   37 1025.2 30.28 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301201653 250  10 ***  24 OVC * * * 10.0 00 ** ** *   53   41 1024.2 30.25 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301201753 240  13 ***  27 BKN * * * 10.0 00 ** ** *   56   43 1022.4 30.20 ******  56  40  0.00 ***** ***** ***** ** 
722280 13876 200301201853 240  13 ***  29 OVC * * * 10.0 00 ** ** *   57   45 1021.0 30.15 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301201904 250  13 ***  31 OVC * * * 10.1 00 ** ** *   57   45 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301201953 240  10 ***  38 OVC * * * 10.0 00 ** ** *   58   45 1020.1 30.13 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301202053 230  10 ***  55 BKN * * * 10.0 00 ** ** *   59   46 1019.6 30.11 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301202153 230   7 ***  38 OVC * * * 10.0 00 ** ** *   60   46 1019.0 30.10 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301202253 220   8 ***  39 BKN * * * 10.0 00 ** ** *   60   47 1018.6 30.08 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301202353 200   8 ***  37 BKN * * * 10.0 00 ** ** *   58   47 1018.5 30.08 ******  60  56  0.00 ***** ***** ***** ** 
722280 13876 200301210053 210   9 ***  55 BKN * * * 10.0 00 ** ** *   58   48 1018.2 30.07 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301210153 210  10 ***  55 BKN * * * 10.0 00 ** ** *   58   48 1017.9 30.06 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301210253 220  12 ***  50 BKN * * * 10.0 00 ** ** *   58   48 1017.1 30.04 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301210353 220  10 ***  46 BKN * * * 10.0 00 ** ** *   58   48 1016.9 30.04 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301210453 220  14  23  49 BKN * * * 10.0 00 ** ** *   58   49 1016.7 30.03 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301210553 230  14 ***  55 BKN * * * 10.0 00 ** ** *   58   49 1016.8 30.04 ******  59  55  0.00 ***** ***** ***** ** 
722280 13876 200301210653 230  12 ***  45 OVC * * * 10.0 00 ** ** *   57   49 1016.8 30.04 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301210742 230  10 ***  25 OVC * * * 10.1 00 ** ** *   57   50 ****** 30.04 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301210753 230  14 ***  25 OVC * * * 10.0 00 ** ** *   57   50 1017.0 30.04 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301210853 230  14 ***  23 OVC * * * 10.0 00 ** ** *   57   50 1016.8 30.04 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301210953 230  13 ***  23 OVC * * * 10.0 00 ** ** *   56   50 1016.6 30.03 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301211041 220  13 ***  49 OVC * * * 10.1 00 ** ** *   55   50 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301211053 230  13 ***  55 OVC * * * 10.0 00 ** ** *   55   50 1016.0 30.01 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301211153 230  13 ***  60 OVC * * * 10.0 00 ** ** *   55   51 1015.8 30.01 ******  58  55  0.00  0.00 ***** ***** ** 
722280 13876 200301211253 230  10 ***  70 BKN * * * 10.0 00 ** ** *   56   51 1016.2 30.02 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301211314 230  13 ***  18 BKN * * * 10.1 00 ** ** *   55   52 ****** 30.02 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301211353 230  11 ***  18 BKN * * * 10.1 00 ** ** *   55   52 1016.2 30.02 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301211400 230  12 ***  18 BKN * * * 10.0 00 ** ** *   56   52 1016.2 30.02 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301211453 240  14 ***  11 OVC * * * 10.0 00 ** ** *   57   52 1016.7 30.03 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301211553 240  14 ***  11 OVC * * * 10.0 00 ** ** *   58   53 1016.6 30.03 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301211653 240   9 ***  13 OVC * * * 10.0 00 ** ** *   60   54 1015.8 30.01 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301211709 240   9 ***  15 OVC * * * 10.1 00 ** ** *   61   54 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
722280 13876 200301211753 250  10 ***  15 OVC * * * 10.0 00 ** ** *   61   54 1014.5 29.97 ******  61  55  0.00 ***** ***** ***** ** 
722280 13876 200301211853 240  10 ***  19 OVC * * * 10.0 00 ** ** *   63   55 1013.4 29.94 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301211953 240   9 ***  23 OVC * * * 10.0 00 ** ** *   63   55 1012.8 29.92 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301212053 240  12 ***  46 OVC * * * 10.0 00 ** ** *   64   55 1013.0 29.93 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301212153 250   9 ***  75 BKN * * * 10.0 00 ** ** *   64   55 1013.1 29.93 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301212253 220   8 ***  55 BKN * * * 10.0 00 ** ** *   63   55 1013.5 29.94 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301212328 010  16  23  21 OVC * * *  6.0 61 10 ** *   55   52 ****** 29.96 ****** *** ***     T ***** ***** ***** ** 
722280 13876 200301212336 010  13 ***  21 OVC * * *  6.0 61 10 ** *   54   50 ****** 29.97 ****** *** ***     T ***** ***** ***** ** 
722280 13876 200301212353 360   6 ***   7 OVC * * *  4.0 45 10 ** *   52   50 1014.9 29.98 ******  65  52     T  0.00 ***** ***** ** 
722280 13876 200301220036 020  11 ***  18 OVC * * *  2.0 61 10 ** *   48   46 ****** 29.99 ****** *** ***  0.04 ***** ***** ***** ** 
722280 13876 200301220053 020  10 ***  18 OVC * * *  2.0 65 45 10 *   47   45 1015.5 30.00 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301220126 360   7 ***   7 OVC * * *  3.0 10 ** ** *   46   45 ****** 29.99 ****** *** ***  0.02 ***** ***** ***** ** 
722280 13876 200301220153 010   7 ***   7 OVC * * *  3.0 45 10 ** *   46   44 1015.8 30.00 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301220253 030   7 ***   7 OVC * * *  3.0 61 10 ** *   45   45 1015.9 30.00 ****** *** ***  0.04 ***** *****  0.30 ** 
722280 13876 200301220300 030   7 ***   7 OVC * * *  3.0 61 45 10 *   45   44 1015.9 30.00 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301220312 030   9 ***   5 OVC * * *  3.0 61 10 ** *   45   43 ****** 30.01 ****** *** ***  0.03 ***** ***** ***** ** 
722280 13876 200301220353 010   6 ***   5 OVC * * *  3.0 45 10 ** *   45   43 1016.0 30.01 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301220435 350  10 ***   5 OVC * * *  2.0 10 ** ** *   45   43 ****** 30.02 ****** *** ***     T ***** ***** ***** ** 
722280 13876 200301220453 010   9 ***   5 OVC * * *  2.0 10 ** ** *   43   43 1016.4 30.02 ****** *** ***     T ***** ***** ***** ** 
722280 13876 200301220500 010   9 ***   5 OVC * * *  2.0 45 10 ** *   43   42 1016.4 30.02 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301220538 310   9 ***   3 OVC * * *  2.0 61 10 ** *   43   43 ****** 30.04 ****** *** ***     T ***** ***** ***** ** 
722280 13876 200301220553 010   7 ***   5 OVC * * *  2.0 61 45 10 *   43   42 1016.3 30.02 ******  52  43  0.02  0.35 ***** ***** ** 
722280 13876 200301220653 030   8 ***   5 OVC * * *  2.0 51 45 10 *   43   42 1015.9 30.01 ****** *** ***     T ***** ***** ***** ** 
722280 13876 200301220733 040   6 ***   3 OVC * * *  1.5 10 ** ** *   43   41 ****** 30.00 ****** *** ***     T ***** ***** ***** ** 
722280 13876 200301220753 020   6 ***   3 OVC * * *  1.5 45 10 ** *   42   41 1015.8 30.01 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301220853 010   8 ***   3 OVC * * *  1.5 51 45 10 *   42   41 1015.5 29.99 ****** *** ***  0.00 ***** *****     T ** 
722280 13876 200301220911 010   6 ***   3 OVC * * *  2.0 51 10 ** *   41   39 ****** 30.00 ****** *** ***  0.01 ***** ***** ***** ** 
722280 13876 200301220953 010  10 ***   3 OVC * * *  2.0 51 10 ** *   39   39 1015.9 30.01 ****** *** ***  0.01 ***** ***** ***** ** 
722280 13876 200301221000 010  10 ***   3 OVC * * *  2.0 61 51 45 *   40   39 1015.9 30.01 ****** *** ***  0.00 ***** ***** ***** ** 
722280 13876 200301221017 340  11 ***   5 OVC * * *  2.0 95 81 10 *   39   39 ****** 30.03 ****** *** ***  0.03 ***** ***** ***** ** 
722280 13876 200301221025 340   8 ***  27 OVC * * *  2.0 97 82 10 *   39   37 ****** 30.04 ****** *** ***  0.08 ***** ***** ***** ** 
722280 13876 200301221045 020  10 ***   7 OVC * * *  3.0 95 81 10 *   37   37 ****** 30.04 ****** *** ***  0.18 ***** ***** ***** ** 
722280 13876 200301221053 020  10 ***  24 OVC * * *  3.0 95 81 45 *   38   36 1017.2 30.04 ****** *** ***  0.22 ***** ***** ***** ** 
722280 13876 200301221102 010  11 ***  30 OVC * * *  3.0 63 10 ** *   37   36 ****** 30.04 ****** *** ***  0.02 ***** ***** ***** ** 
722280 13876 200301221113 020  11 ***   7 OVC * * *  2.0 63 10 ** *   37   36 ****** 30.04 ****** *** ***  0.04 ***** ***** ***** ** 
