"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"70362125516","2020-01-28T21:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.78","12","18",,"-SN:03 |SN |",,,"79",,"VV:09 10","28.75","0.75","16","020",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09801/28/20 21:51:03 SPECI PASO 290651Z 02014KT 3/4SM -SN VV010 M08/M11 A2878 RMK AO2 P0000 TSNO FIBI","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-28T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.78","13","18","T","-SN:03 |SN |",,,"81","28.78","VV:09 10","28.75","0.75","17","020","22","14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11301/28/20 21:53:02 METAR PASO 290653Z 02012G19KT 3/4SM -SN VV010 M08/M11 A2878 RMK AO2 SLP745 P0000 T10781106 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-28T22:44:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.75","12","17","T","-SN:03 |SN |",,,"80",,"VV:09 11","28.72","1.00","16","020","23","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10401/28/20 22:44:02 SPECI PASO 290744Z 02010G20KT 1SM -SN VV011 M08/M11 A2875 RMK AO2 P0000 T10831111 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-28T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.74","11","17","T","-SN:03 |SN |",,,"77","28.74","VV:09 11","28.71","1.00","15","360","20","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11101/28/20 22:53:02 METAR PASO 290753Z 36009G17KT 1SM -SN VV011 M08/M12 A2874 RMK AO2 SLP733 P0000 T10831117 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-28T23:11:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.73","12","17","T","-SN:03 |SN |",,,"80",,"VV:09 11","28.70","0.75","16","VRB","22","13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10601/28/20 23:11:02 SPECI PASO 290811Z 02011G19KT 3/4SM -SN VV011 M08/M11 A2873 RMK AO2 P0000 T10831111 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-28T23:36:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.71","11","16","T","-SN:03 |SN |",,,"80",,"VV:09 12","28.68","1.00","15","030","21","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10401/28/20 23:36:02 SPECI PASO 290836Z 03010G18KT 1SM -SN VV012 M09/M12 A2871 RMK AO2 P0000 T10891117 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-28T23:49:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.70","10","16","T","-SN:03 |SN |",,,"79",,"VV:09 11","28.67","0.75","14","VRB","20","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09601/28/20 23:49:02 SPECI PASO 290849Z 01010G17KT 3/4SM -SN VV011 M09/M12 A2870 RMK AO2 P0000 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-28T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.69","11","16","T","-SN:03 |SN |","+0.08","6","80","28.69","VV:09 11","28.66","0.75","15","VRB","23","11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13501/28/20 23:53:02 METAR PASO 290853Z 02010G20KT 3/4SM -SN VV011 M09/M12 A2869 RMK AO2 SLP717 P0000 60000 T10891117 410671139 56028 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-28T23:59:00","SOD  ","6",,,,,,,,,,,,,,,,"14",,,"29.10",,"5.1","0","-12.0","51","20","7","020","27","T",,,"010","20","SN BR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD72724 HR PRECIPITATION (IN):T     24 HR MAX TEMP (F):20 24 HR MAX TEMP TIME (LST):1836 24 HR MIN TEMP (F):7  24 HR MIN TEMP TIME (LST):0912 AVERAGE STATION PRESSURE:29.095 MINIMUM SEA LEVEL PRESSURE:28.69 TIME OF OCCURRENCE:2359 PEAK WIND SPEED (MPH):27  PEAK WIND DIR (DEG):20  PEAK WIND TIME (LST):2135  FASTEST 2MIN SPEED (MPH):20 FASTEST 2MIN DIR (DEG):10  FASTEST 2MIN TIME (LST):2209 AVERAGE WIND SPEED (MPH):5.1  24 HR AVG TEMP (F):14 HEATING DEGREE DAYS:51  COOLING DEGREE DAYS:0   LATEST DAY MAX TEMP (0700-1900 LST):20  LATEST NIGHT MIN TEMP(1900-0800 LST):9  HOURLY INCREMENTAL PRECIPITATION VALUES (IN):    T    0.00 T    T    T    T    0.00 0.00 0.00 0.00 T    0.00 0.00 T    0.00 T    T    T    T    T    T    T    T","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0927","1714",,"2005-10-30"
"70362125516","2020-01-29T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.66","12","17","T","-SN:03 |SN |",,,"80","28.66","VV:09 10","28.63","0.75","16","VRB","17","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11301/29/20 00:53:02 METAR PASO 290953Z VRB06G15KT 3/4SM -SN VV010 M08/M11 A2866 RMK AO2 SLP705 P0000 T10831111 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T01:03:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.65","12","17","T","-SN:03 |SN |",,,"80",,"VV:09 9","28.62","0.75","16","VRB","17","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10601/29/20 01:03:02 SPECI PASO 291003Z 02009G15KT 3/4SM -SN VV009 M08/M11 A2865 RMK AO2 P0000 T10831111 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.63","12","17","T","SN:03 s |SN s |s",,,"80","28.63","VV:09 8","28.60","0.50s","16","010","23","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11201/29/20 01:53:02 METAR PASO 291053Z 01009G20KT 1/2SM SN VV008 M08/M11 A2863 RMK AO2 SLP695 P0000 T10831111 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T02:34:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.60","13","18","T","-SN:03 |SN |",,,"81",,"VV:09 10","28.57","0.75","17","010",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10301/29/20 02:34:02 SPECI PASO 291134Z 01006KT 3/4SM -SN VV010 M08/M11 A2860 RMK AO2 P0000 T10781106 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T02:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.59","14","18",,"-SN:03 BR:1 |SN |",,,"86",,"VV:09 9","28.56","0.75","17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10101/29/20 02:51:02 SPECI PASO 291151Z      KT 3/4SM -SN BR VV009 M08/M10 A2859 RMK AO2 P0000 TSNO FIBI","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.59","14","18","T","SN:03 FZ:8 FG:2 |FG SN |","+0.10","8","84","28.59","VV:09 9","28.56","0.50","17","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13801/29/20 02:53:02 METAR PASO 291153Z VRB03KT 1/2SM SN FZFG VV009 M08/M10 A2859 RMK AO2 SLP682 P0000 60000 T10781100 11078 21089 58035 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T03:26:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.58","14","19","T","-SN:03 |SN |",,,"81",,"VV:09 10","28.55","1.00","18","VRB",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10101/29/20 03:26:02 SPECI PASO 291226Z 02008KT 1SM -SN VV010 M07/M10 A2858 RMK AO2 P0000 T10721100 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T03:34:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.57","14","19","T","-SN:03 |SN |",,,"81",,"VV:09 10","28.54","0.75","18","VRB","16","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10601/29/20 03:34:02 SPECI PASO 291234Z 01007G14KT 3/4SM -SN VV010 M07/M10 A2857 RMK AO2 P0000 T10721100 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T03:49:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.56","14","19","T","-SN:03 |SN |",,,"79",,"VV:09 12","28.53","1.00","18","VRB","20","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09401/29/20 03:49:02 SPECI PASO 291249Z VRB06G17KT 1SM -SN VV012 M07/M10 A2856 RMK AO2 P0000 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.56","14","20","T","-SN:03 |SN |",,,"78","28.56","VV:09 13","28.53","1.00","18","VRB","20","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11101/29/20 03:53:02 METAR PASO 291253Z 02009G17KT 1SM -SN VV013 M07/M10 A2856 RMK AO2 SLP673 P0000 T10671100 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T04:07:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.56","14","20","T","-SN:03 |SN |",,,"78",,"OVC:08 18","28.53","1.50","18","VRB","20","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10901/29/20 04:07:02 SPECI PASO 291307Z 02008G17KT 1 1/2SM -SN OVC018 M07/M10 A2856 RMK AO2 P0000 T10671100 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T04:27:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.55","14","20","T","-SN:03 |SN |",,,"78",,"OVC:08 24","28.52","2.00","18","VRB","23","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10501/29/20 04:27:02 SPECI PASO 291327Z VRB05G20KT 2SM -SN OVC024 M07/M10 A2855 RMK AO2 P0000 T10671100 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T04:50:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.54","16","21","T","-SN:03 |SN |",,,"80",,"OVC:08 32","28.51","2.50","19","020","20","10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09901/29/20 04:50:02 SPECI PASO 291350Z 02009G17KT 2 1/2SM -SN OVC032 M06/M09 A2854 RMK AO2 P0000 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.54","15","21","T","-SN:03 |SN |",,,"78","28.54","OVC:08 32","28.51","2.50","19","VRB","22","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11601/29/20 04:53:02 METAR PASO 291353Z 03008G19KT 2 1/2SM -SN OVC032 M06/M09 A2854 RMK AO2 SLP665 P0000 T10611094 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T05:40:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.53","15","21","T","-SN:03 |SN |",,,"78",,"OVC:08 28","28.50","2.50","19","010","18","8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10901/29/20 05:40:02 SPECI PASO 291440Z 01007G16KT 2 1/2SM -SN OVC028 M06/M09 A2853 RMK AO2 P0000 T10611094 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.52","15","22","T","-SN:03 |SN |","+0.04","6","75","28.53","OVC:08 28","28.49","2.00","20","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12101/29/20 05:53:02 METAR PASO 291453Z VRB04KT 2SM -SN OVC028 M06/M09 A2852 RMK AO2 SLP660 P0000 60000 T10561094 56013 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T06:20:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.51","16","22","T","-SN:03 |SN |",,,"78",,"OVC:08 20","28.48","1.25","20","VRB","18","9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10901/29/20 06:20:02 SPECI PASO 291520Z 02008G16KT 1 1/4SM -SN OVC020 M06/M09 A2851 RMK AO2 P0000 T10561089 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T06:43:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.50","16","22","T","-SN:03 |SN |",,,"78",,"OVC:08 14","28.47","1.25","20","VRB","17","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10901/29/20 06:43:02 SPECI PASO 291543Z VRB05G15KT 1 1/4SM -SN OVC014 M06/M09 A2850 RMK AO2 P0000 T10561089 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.50","16","22","T","-SN:03 |SN |",,,"78","28.50","OVC:08 15","28.47","1.50","20","VRB",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11301/29/20 06:53:02 METAR PASO 291553Z 02008KT 1 1/2SM -SN OVC015 M06/M09 A2850 RMK AO2 SLP650 P0000 T10561089 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T07:37:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.48","17","22","T","-SN:03 |SN |",,,"82",,"OVC:08 22","28.45","2.00","20","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10201/29/20 07:37:02 SPECI PASO 291637Z VRB05KT 2SM -SN OVC022 M06/M08 A2848 RMK AO2 P0000 T10561083 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T07:51:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.48","18","21","T","-SN:03 |SN |",,,"86",,"OVC:08 26","28.45","3.00","20","350",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09201/29/20 07:51:02 SPECI PASO 291651Z 35007KT 3SM -SN OVC026 M06/M08 A2848 RMK AO2 P0000 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.48","17","22","T","-SN:03 |SN |",,,"82","28.48","OVC:08 28","28.45","3.00","20","340",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10901/29/20 07:53:02 METAR PASO 291653Z 34006KT 3SM -SN OVC028 M06/M08 A2848 RMK AO2 SLP645 P0000 T10561083 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T08:00:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.48","17","23",,"-SN:03 |SN |",,,"78",,"OVC:08 37","28.45","5.00","21","360",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10201/29/20 08:00:02 SPECI PASO 291700Z 36007KT 5SM -SN OVC037 M05/M08 A2848 RMK AO2 P0000 T10501083 TSNO","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.48","17","22","T","-SN:03 |SN |","+0.02","6","82","28.48","OVC:08 37","28.45","4.00","20","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13301/29/20 08:53:02 METAR PASO 291753Z VRB05KT 4SM -SN OVC037 M06/M08 A2848 RMK AO2 SLP644 P0000 60000 T10561083 11050 21078 56006 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T09:18:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.48","18","23","T","-SN:03 |SN |",,,"81",,"FEW:02 19 OVC:08 31","28.45","2.00","21","350",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10901/29/20 09:18:02 SPECI PASO 291818Z 35004KT 2SM -SN FEW019 OVC031 M05/M08 A2848 RMK AO2 P0000 T10501078 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T09:37:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.47","18","23","T","-SN:03 |SN |",,,"81",,"FEW:02 19 OVC:08 29","28.44","3.00","21","360",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10901/29/20 09:37:02 SPECI PASO 291837Z 36006KT 3SM -SN FEW019 OVC029 M05/M08 A2847 RMK AO2 P0000 T10501078 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T09:48:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.47","18","23","T","-SN:03 |SN |",,,"80",,"SCT:04 17 OVC:08 28","28.44","2.50","21","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10301/29/20 09:48:02 SPECI PASO 291848Z VRB04KT 2 1/2SM -SN SCT017 OVC028 M05/M08 A2847 RMK AO2 P0000 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.47","18","23","T","-SN:03 |SN |",,,"81","28.47","SCT:04 17 OVC:08 28","28.44","2.50","21","010",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12001/29/20 09:53:02 METAR PASO 291853Z 01005KT 2 1/2SM -SN SCT017 OVC028 M05/M08 A2847 RMK AO2 SLP641 P0000 T10501078 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T10:06:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.47","18","23","T","-SN:03 |SN |",,,"81",,"SCT:04 17 OVC:08 22","28.44","1.50","21","340",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11301/29/20 10:06:02 SPECI PASO 291906Z 34004KT 1 1/2SM -SN SCT017 OVC022 M05/M08 A2847 RMK AO2 P0000 T10501078 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.47","19","23","T","-SN:03 BR:1 |SN |",,,"85","28.47","SCT:04 17 OVC:08 22","28.44","1.00","22","010",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11901/29/20 10:53:02 METAR PASO 291953Z 01005KT 1SM -SN BR SCT017 OVC022 M05/M07 A2847 RMK AO2 SLP640 P0000 T10501072 TSNO","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T11:22:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.47","19","23","T","-SN:03 BR:1 |SN |",,,"85",,"VV:09 17","28.44","0.75","22","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10601/29/20 11:22:02 SPECI PASO 292022Z VRB03KT 3/4SM -SN BR VV017 M05/M07 A2847 RMK AO2 P0000 T10501072 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T11:30:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.47","19","24","T","-SN:03 |SN |",,,"81",,"FEW:02 15 OVC:08 21","28.44","1.50","22","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11301/29/20 11:30:02 SPECI PASO 292030Z VRB04KT 1 1/2SM -SN FEW015 OVC021 M04/M07 A2847 RMK AO2 P0000 T10441072 TSNO","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
"70362125516","2020-01-29T11:36:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.47","19","24",,"-SN:03 |SN |",,,"81",,"FEW:02 15 BKN:07 31 OVC:08 65","28.44","2.00","22","020",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11601/29/20 11:36:02 SPECI PASO 292036Z 02006KT 2SM -SN FEW015 BKN031 OVC065 M04/M07 A2847 RMK AO2 P0000 T10441072 TSNO","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2005-10-30"
