,@id,@type,elevation,station,timestamp,rawMessage,textDescription,icon,presentWeather,temperature,dewpoint,windDirection,windSpeed,windGust,barometricPressure,seaLevelPressure,visibility,maxTemperatureLast24Hours,minTemperatureLast24Hours,precipitationLastHour,precipitationLast3Hours,precipitationLast6Hours,relativeHumidity,windChill,heatIndex,cloudLayers
390,https://api.weather.gov/stations/KLGA/observations/2020-01-25T04:51:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-01-25 04:51:00+00:00,KLGA 250451Z 06007KT 10SM SCT014 BKN250 03/M01 A3027 RMK AO2 SLP250 T00331006 400780006,Mostly Cloudy,https://api.weather.gov/icons/land/night/bkn?size=medium,[],"{'value': 3.3000000000000114, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': -0.5999999999999659, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 59.99999999999999, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 3.6, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 102510, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 102500, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 75.59911264317081, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 0.028156037251903854, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 430, 'unitCode': 'unit:m'}, 'amount': 'SCT'}, {'base': {'value': 7620, 'unitCode': 'unit:m'}, 'amount': 'BKN'}]"
391,https://api.weather.gov/stations/KLGA/observations/2020-01-25T04:46:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-01-25 04:46:00+00:00,KLGA 250446Z 06007KT 10SM SCT014 BKN250 03/M01 A3027 RMK AO2,Mostly Cloudy,https://api.weather.gov/icons/land/night/bkn?size=medium,[],"{'value': 3, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': -1, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 59.99999999999999, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 3.6, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 102510, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:Z'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 74.99695876852215, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': -0.3373588165189858, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 430, 'unitCode': 'unit:m'}, 'amount': 'SCT'}, {'base': {'value': 7620, 'unitCode': 'unit:m'}, 'amount': 'BKN'}]"
392,https://api.weather.gov/stations/KLGA/observations/2020-01-25T04:34:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-01-25 04:34:00+00:00,KLGA 250434Z 05007KT 10SM BKN014 03/00 A3027 RMK AO2 T00330000,Mostly Cloudy,https://api.weather.gov/icons/land/night/bkn?size=medium,[],"{'value': 3.3000000000000114, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 0, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 50, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 3.6, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 102510, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:Z'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 78.96964873000695, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 0.028156037251903854, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 430, 'unitCode': 'unit:m'}, 'amount': 'BKN'}]"
393,https://api.weather.gov/stations/KLGA/observations/2020-01-25T03:51:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-01-25 03:51:00+00:00,KLGA 250351Z 05009KT 10SM SCT250 03/M01 A3028 RMK AO2 SLP252 T00331006,Partly Cloudy,https://api.weather.gov/icons/land/night/sct?size=medium,[],"{'value': 3.3000000000000114, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': -0.5999999999999659, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 50, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 4.6, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 102540, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 102520, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 75.59911264317081, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': -0.5778047439225134, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 7620, 'unitCode': 'unit:m'}, 'amount': 'SCT'}]"
394,https://api.weather.gov/stations/KLGA/observations/2020-01-25T02:51:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-01-25 02:51:00+00:00,KLGA 250251Z 04009KT 10SM FEW250 04/M02 A3028 RMK AO2 SLP254 T00391017 58008,Mostly Clear,https://api.weather.gov/icons/land/night/few?size=medium,[],"{'value': 3.900000000000034, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': -1.6999999999999886, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 40, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 4.6, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 102540, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 102540, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 66.86412126066885, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 0.16754973482090918, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 7620, 'unitCode': 'unit:m'}, 'amount': 'FEW'}]"
395,https://api.weather.gov/stations/KLGA/observations/2020-01-25T01:51:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-01-25 01:51:00+00:00,KLGA 250151Z 03007KT 10SM FEW250 04/00 A3030 RMK AO2 SLP260 T00440000,Mostly Clear,https://api.weather.gov/icons/land/night/few?size=medium,[],"{'value': 4.400000000000034, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:Z'}","{'value': 29.999999999999996, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 3.6, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 102610, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 102600, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 1.368377167745166, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 7620, 'unitCode': 'unit:m'}, 'amount': 'FEW'}]"
396,https://api.weather.gov/stations/KLGA/observations/2020-01-25T00:51:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-01-25 00:51:00+00:00,KLGA 250051Z 05007KT 10SM FEW170 SCT250 04/M02 A3031 RMK AO2 SLP263 T00441017,Partly Cloudy,https://api.weather.gov/icons/land/night/sct?size=medium,[],"{'value': 4.400000000000034, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': -1.6999999999999886, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 50, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 3.6, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 102640, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 102630, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 64.56098614392279, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 1.368377167745166, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 5180, 'unitCode': 'unit:m'}, 'amount': 'FEW'}, {'base': {'value': 7620, 'unitCode': 'unit:m'}, 'amount': 'SCT'}]"
397,https://api.weather.gov/stations/KLGA/observations/2020-01-24T23:51:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-01-24 23:51:00+00:00,KLGA 242351Z 06007KT 10SM FEW170 SCT250 06/M04 A3031 RMK AO2 SLP262 T00561039 10078 20044 50003,Partly Cloudy,https://api.weather.gov/icons/land/night/sct?size=medium,[],"{'value': 5.600000000000023, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': -3.8999999999999773, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 59.99999999999999, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 3.6, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 102640, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 102620, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 50.439494876615875, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 2.8304365828287814, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 5180, 'unitCode': 'unit:m'}, 'amount': 'FEW'}, {'base': {'value': 7620, 'unitCode': 'unit:m'}, 'amount': 'SCT'}]"
398,https://api.weather.gov/stations/KLGA/observations/2020-01-24T22:51:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-01-24 22:51:00+00:00,KLGA 242251Z 05006KT 10SM SCT170 BKN250 06/M02 A3031 RMK AO2 SLP264 T00561017 $,Mostly Cloudy,https://api.weather.gov/icons/land/night/bkn?size=medium,[],"{'value': 5.600000000000023, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': -1.6999999999999886, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 50, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 3.1, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 102640, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 102640, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 59.386097525199894, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 3.1561318464129045, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 5180, 'unitCode': 'unit:m'}, 'amount': 'SCT'}, {'base': {'value': 7620, 'unitCode': 'unit:m'}, 'amount': 'BKN'}]"
399,https://api.weather.gov/stations/KLGA/observations/2020-01-24T21:51:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-01-24 21:51:00+00:00,KLGA 242151Z 06006KT 10SM SCT170 BKN250 06/M02 A3030 RMK AO2 SLP259 T00561022 $,Mostly Cloudy,https://api.weather.gov/icons/land/day/bkn?size=medium,[],"{'value': 5.600000000000023, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': -2.1999999999999886, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 59.99999999999999, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 3.1, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 102610, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 102590, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 57.23763994915687, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 3.1561318464129045, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 5180, 'unitCode': 'unit:m'}, 'amount': 'SCT'}, {'base': {'value': 7620, 'unitCode': 'unit:m'}, 'amount': 'BKN'}]"
400,https://api.weather.gov/stations/KLGA/observations/2020-01-24T20:51:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-01-24 20:51:00+00:00,KLGA 242051Z 06007KT 10SM FEW170 BKN250 06/M03 A3030 RMK AO2 SLP260 T00561033 56014 $,Mostly Cloudy,https://api.weather.gov/icons/land/day/bkn?size=medium,[],"{'value': 5.600000000000023, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': -3.2999999999999545, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 59.99999999999999, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 3.6, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 102610, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 102600, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 52.75213010827287, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 2.8304365828287814, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 5180, 'unitCode': 'unit:m'}, 'amount': 'FEW'}, {'base': {'value': 7620, 'unitCode': 'unit:m'}, 'amount': 'BKN'}]"
401,https://api.weather.gov/stations/KLGA/observations/2020-01-24T19:51:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-01-24 19:51:00+00:00,KLGA 241951Z 06008KT 10SM BKN250 07/M06 A3031 RMK AO2 SLP262 T00671056 $,Mostly Cloudy,https://api.weather.gov/icons/land/day/bkn?size=medium,[],"{'value': 6.7000000000000455, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': -5.599999999999966, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 59.99999999999999, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 4.1, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 102640, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 102620, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 41.126162176545826, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 3.894788703613358, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 7620, 'unitCode': 'unit:m'}, 'amount': 'BKN'}]"
402,https://api.weather.gov/stations/KLGA/observations/2020-01-24T18:51:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-01-24 18:51:00+00:00,KLGA 241851Z 05010KT 10SM BKN250 07/M04 A3031 RMK AO2 SLP265 T00721039 $,Mostly Cloudy,https://api.weather.gov/icons/land/day/bkn?size=medium,[],"{'value': 7.2000000000000455, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': -3.8999999999999773, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 50, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 5.1, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 102640, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 102650, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 45.17847627458734, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 4.045026993869271, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 7620, 'unitCode': 'unit:m'}, 'amount': 'BKN'}]"
403,https://api.weather.gov/stations/KLGA/observations/2020-01-24T17:51:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-01-24 17:51:00+00:00,KLGA 241751Z 06011KT 10SM SCT250 08/M04 A3034 RMK AO2 SLP274 T00781044 10078 20022 58020 $,Partly Cloudy,https://api.weather.gov/icons/land/day/sct?size=medium,[],"{'value': 7.800000000000011, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': -4.399999999999977, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 59.99999999999999, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 5.7, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 102740, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 102740, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 41.76861356878424, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 4.55996919337781, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 7620, 'unitCode': 'unit:m'}, 'amount': 'SCT'}]"
404,https://api.weather.gov/stations/KLGA/observations/2020-01-24T16:51:00+00:00,wx:ObservationStation,"{'value': 9, 'unitCode': 'unit:m'}",https://api.weather.gov/stations/KLGA,2020-01-24 16:51:00+00:00,KLGA 241651Z 05008KT 10SM SCT250 07/M03 A3037 RMK AO2 SLP283 T00671033 $,Partly Cloudy,https://api.weather.gov/icons/land/day/sct?size=medium,[],"{'value': 6.7000000000000455, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': -3.2999999999999545, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': 50, 'unitCode': 'unit:degree_(angle)', 'qualityControl': 'qc:V'}","{'value': 4.1, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:m_s-1', 'qualityControl': 'qc:Z'}","{'value': 102850, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 102830, 'unitCode': 'unit:Pa', 'qualityControl': 'qc:V'}","{'value': 16090, 'unitCode': 'unit:m', 'qualityControl': 'qc:C'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': None}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': None, 'unitCode': 'unit:m', 'qualityControl': 'qc:Z'}","{'value': 48.897284183763425, 'unitCode': 'unit:percent', 'qualityControl': 'qc:C'}","{'value': 3.894788703613358, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","{'value': None, 'unitCode': 'unit:degC', 'qualityControl': 'qc:V'}","[{'base': {'value': 7620, 'unitCode': 'unit:m'}, 'amount': 'SCT'}]"
